Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Java, jme, -1,68.198059082031250000, 55.870422363281250000,  ,  , 7892, 49.7, 178524
Java, jme, -1,68.603149414062500000, 56.396423339843750000,  ,  , 7883, 49.5, 177084
Java, jme, -1,69.330261230468750000, 56.975036621093750000,  ,  , 7910, 49.7, 176720
Java, jme, -1,68.535583496093750000, 56.317016601562500000,  ,  , 7872, 49.8, 175596
Java, jme, -1,68.649658203125000000, 56.327514648437500000,  ,  , 7897, 49.2, 176584
Java, jme, -1,68.797241210937500000, 56.567871093750000000,  ,  , 7879, 48.7, 176916
Java, jme, -1,69.986633300781250000, 57.653076171875000000,  ,  , 7893, 49.0, 176884
Java, jme, -1,68.239440917968750000, 55.966796875000000000,  ,  , 7909, 48.8, 176248
Java, jme, -1,68.287048339843750000, 55.987854003906250000,  ,  , 7889, 48.2, 176264
Java, jme, -1,68.314208984375000000, 56.024780273437500000,  ,  , 7913, 48.2, 176220
Java, jython, -1,308.728881835937500000, 293.390441894531250000,  ,  , 8696, 58.0, 700876
Java, jython, -1,305.612548828125000000, 290.376525878906250000,  ,  , 8638, 58.0, 659972
Java, jython, -1,282.864257812500000000, 266.854980468750000000,  ,  , 9210, 59.8, 673424
Java, jython, -1,293.657775878906250000, 278.324401855468750000,  ,  , 8796, 58.7, 644240
Java, jython, -1,300.462890625000000000, 284.719970703125000000,  ,  , 8955, 63.2, 661240
Java, jython, -1,300.561218261718750000, 285.040283203125000000,  ,  , 8883, 61.3, 770264
Java, jython, -1,277.473693847656250000, 261.818664550781250000,  ,  , 9071, 58.8, 660192
Java, jython, -1,294.740112304687500000, 279.660095214843750000,  ,  , 8673, 57.7, 660636
Java, jython, -1,306.350219726562500000, 290.890258789062500000,  ,  , 8650, 62.8, 690336
Java, jython, -1,289.365173339843750000, 273.654235839843750000,  ,  , 8965, 61.0, 694208
Java, kafka, -1,284.859680175781250000, 265.163574218750000000,  ,  , 10393, 53.7, 732340
Java, kafka, -1,307.894409179687500000, 288.706420898437500000,  ,  , 10358, 54.0, 775772
Java, kafka, -1,291.951110839843750000, 272.034729003906250000,  ,  , 10422, 53.5, 707632
Java, kafka, -1,303.814147949218750000, 284.256408691406250000,  ,  , 10590, 51.5, 735536
Java, kafka, -1,290.985473632812500000, 271.340270996093750000,  ,  , 10250, 55.0, 795920
Java, kafka, -1,289.029052734375000000, 269.918945312500000000,  ,  , 10298, 52.3, 728148
Java, kafka, -1,294.715332031250000000, 274.822937011718750000,  ,  , 10458, 54.0, 706528
Java, kafka, -1,299.553100585937500000, 280.652282714843750000,  ,  , 10242, 51.2, 792996
Java, kafka, -1,294.952209472656250000, 275.085388183593750000,  ,  , 10431, 51.2, 728972
Java, kafka, -1,304.909057617187500000, 284.806884765625000000,  ,  , 10961, 51.8, 734224
Java, avrora, 1,168.585998535156250000, 87.715209960937500000,  ,  , 53166, 39.7, 114364
Java, avrora, 1,168.209289550781250000, 87.325683593750000000,  ,  , 53271, 38.5, 122672
Java, avrora, 1,168.173217773437500000, 87.650329589843750000,  ,  , 53118, 37.7, 116312
Java, avrora, 1,170.675842285156250000, 88.786621093750000000,  ,  , 54102, 37.2, 114044
